"","DW_20180105_013","DW_20180105_037","DW_20180105_061","DW_20180105_097","DW_20180105_121","DW_20180105_019","DW_20180105_043","DW_20180105_067","DW_20180105_103","DW_20180105_127"
"Label","N2","N2","N2","N2","N2","swip10","swip10","swip10","swip10","swip10"
"863.893785738131/68.1800897172535","3376657","2728161","2788039","2610762.333","122718.8333","2372037.667","43947365","1691353.333","2712631.5","1727884.5"
"864.203992005241/55.3609452189726","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","5194621.5","122718.8333","122718.8333","122718.8333"
"864.405147581526/56.1287954634942","562949","2780030.5","2836751","2827630.667","122718.8333","1302117.5","3003319","122718.8333","3881613.5","3774334"
"864.452807138624/54.0893300076129","370399","331456.6667","122718.8333","334386.5","389575.5","1543060","122718.8333","122718.8333","122718.8333","122718.8333"
"864.493833539998/40.2033517397661","705595.3333","679756.3333","4371061","868944.3333","1217543.667","1248797","3314798.5","907247","1626485","1275287.5"
"865.135464117402/61.5456057579572","122718.8333","122718.8333","986815.6667","122718.8333","122718.8333","122718.8333","21335856.67","122718.8333","812402","122718.8333"
"865.497448723309/40.017198192772","290889.6667","608890","605721.6667","505561","615385","713943","391727.5","523342.3333","546573","571636.3333"
"866.403496747844/55.7842713836131","1417119","773398.3333","1637022.333","1003986","122718.8333","1449611.333","3439640.5","1432198.333","1358536.333","3024222"
"866.492513892261/55.3447055152224","1453072.5","122718.8333","3128364","636040.6667","122718.8333","4482094.5","2362063.5","122718.8333","4507041.333","3575542.333"
"866.588452954777/42.8902304474253","292975.5","301064.6667","1874457","512385.3333","751175.6667","875389","487920","802862.5","122718.8333","503113.5"
"866.694657292891/66.0477551147384","122718.8333","122718.8333","6268679","122718.8333","122718.8333","122718.8333","122718.8333","4313236.5","4122324.333","1608234.333"
"866.739092389233/242.16573106483","259673.5","458012","122718.8333","386199.6667","520401","691165","111626.5","122718.8333","157860.5","163740"
"866.787056789334/78.462377815893","122718.8333","122718.8333","1945578.333","122718.8333","122718.8333","122718.8333","1697162.5","2123456","2285711.667","1546031"
"867.56823366652/28.7827667495388","80553901.67","108231226","84779848.33","51374578","26467378","60639299.33","98935941.67","97459489.33","92554568","49492423.67"
"868.319644413116/67.9488391927158","4415444","2819615.667","122718.8333","4917801","3350703","7072313","122718.8333","122718.8333","122718.8333","122718.8333"
"868.491233773784/55.7263654324174","2445382.5","912810","2635968.333","122718.8333","122718.8333","1991060.5","6962524.333","4344860","4722844","5984508"
"868.570361791715/28.5724218815532","26980859.67","52052355.33","28003008","31827139.33","20169214","71103322","31839561","47257234.67","63386360.67","42283019.67"
"868.786810223361/69.649276465671","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","6451529.5","122718.8333","7385325","5240953.667"
"869.161491254115/61.5228923855694","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","830105.5"
"869.319510666036/67.818068757964","122718.8333","2531625","122718.8333","122718.8333","3801345","2035702.333","122718.8333","4846306","122718.8333","122718.8333"
"869.481488935771/59.2568401575984","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","5567836.5","6030825.5"
"869.574095246884/28.4335490060786","7607512","10411545.33","8744585.667","9316766.333","7579449","16640885.67","9792837.667","11913962","13467726","14392255"
"869.980302233341/61.1938582876225","374568","122718.8333","122718.8333","122718.8333","807324.5","766523","122718.8333","827894","122718.8333","122718.8333"
"870.486671492644/55.17978065477","2060552","1631635.667","3588972","1324405.333","1504940","4671822.5","4428931.667","2317796.5","751681","4737193.667"
"870.579775944099/53.5028813839439","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2218444.333"
"871.877097587129/68.5893013767618","122718.8333","4300670.5","3113979.5","2110303.5","122718.8333","2212279","122718.8333","122718.8333","122718.8333","122718.8333"
"871.977334089921/60.8700275489627","238870","967625","122718.8333","122718.8333","518999","750270.6667","122718.8333","431016","122718.8333","122718.8333"
"872.44054504794/56.3361312152255","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1694109"
"872.485361752647/55.991816683871","1584537","698557","1244068.5","122718.8333","122718.8333","122718.8333","122718.8333","2625614.667","3787615.667","122718.8333"
"872.786142915959/66.5035062267456","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","3945502.5"
"873.832227269611/162.645050033018","225093.6667","154748.6667","301217.6667","171946.3333","123936","225378.3333","338020","234586.6667","255912","2988105.333"
"873.835743744474/280.199425866261","128640.6667","67410.33333","440482","125201.6667","263425","1410598","816999.6667","933471","362164","2582917"
"873.842564755414/176.176751486737","587599.3333","620947.6667","1333485","747117","450772.6667","122718.8333","1298731.5","998012.5","1089103.667","122718.8333"
"874.335032948601/67.831262698821","5287137","4708051","3318017.333","7885932","2807232.333","5277542.333","4452131.5","4198059.333","2485768","2720620.333"
"874.43558081385/56.0656702217507","661838.5","789530","1393354.333","554598.5","122718.8333","1426107","3344913.333","1819876.333","2725358.333","2532748.333"
"874.751486965627/81.5328326462859","122718.8333","122718.8333","1809870","122718.8333","122718.8333","305169","122718.8333","2125093","1415951.333","3193588.5"
"875.084952336592/61.7982972589441","445316","122718.8333","122718.8333","363287.5","770813.6667","122718.8333","122718.8333","122718.8333","1348817.5","2164262"
"875.383568675722/67.8144541543646","1584785.333","2355287","122718.8333","453753","2367496","483344","122718.8333","122718.8333","122718.8333","122718.8333"
"875.546918567422/43.4282494249026","3000705","806571.5","473960","199944.5","1832846.667","502056.6667","324538.6667","327307.3333","154856.5","257390"
"876.343546225377/55.9688752083573","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2741485.5","122718.8333","122718.8333","2797969.333"
"876.521015003212/54.0853350217115","2430207","3282991","3835023.5","1934158.5","3247833.5","3866900","3426188.5","2469029.667","3028810.5","122718.8333"
"876.803252186597/67.6233361570878","2223401.5","1024753","2050174.667","122718.8333","122718.8333","4260700","122718.8333","122718.8333","5570323.5","8198822.5"
"876.970500498465/62.003855956953","1914611.333","1593871","1012281.333","1370388.333","876809","1584340.667","122718.8333","870829.3333","122718.8333","122718.8333"
"877.964520513584/61.7704300411329","945577.3333","873347.3333","122718.8333","1502500.333","871292.5","312712","122718.8333","791641.5","122718.8333","122718.8333"
"878.21595081348/83.6583206127515","122718.8333","122718.8333","684535.5","122718.8333","122718.8333","122718.8333","3114023","122718.8333","538562","1227716"
"878.428945859423/55.8804744646544","924906.5","1149853","1011339.5","954673","122718.8333","1311027","2908332","122718.8333","1725050.667","3367271.333"
"878.516297665202/55.4111621932113","122718.8333","2210828.5","122718.8333","295400.5","1436542","1386706","5451092.667","6018480","1495743","122718.8333"
"878.967297525009/61.4115087974408","2894882.667","2023768","1945946.667","1156622.667","2222757","1230302","122718.8333","1822346","839147.6667","122718.8333"
"879.688034302431/147.348190708744","122718.8333","122718.8333","122718.8333","1029710","983984","1408342","1702817","691565.3333","122718.8333","1968268.333"
"879.771952947182/68.3383554284213","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","4893554"
"879.964580225051/61.9529459921366","1018596.333","909387","122718.8333","921695","654459.5","848922","122718.8333","1815741","122718.8333","122718.8333"
"880.514693613896/54.1146366897754","1195074.5","1674514.333","4563471.667","2195104","1158160","4934773.5","122718.8333","5626354.333","3698955.667","5004933"
"880.80252780304/67.6640170256887","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","999851.5","122718.8333","1059132"
"880.963718296532/61.8696316275806","1212654.333","2047686.333","807084","1803551.667","1985889","1159523.667","122718.8333","982521.3333","3875865.5","122718.8333"
"881.07597657907/46.8388282009131","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1422431","122718.8333","122718.8333","122718.8333"
"881.497012180552/53.2865346815627","122718.8333","122718.8333","122718.8333","2753982.5","122718.8333","1010989.5","122718.8333","122718.8333","1056217","122718.8333"
"881.574587844265/48.5380497575178","122718.8333","122718.8333","122718.8333","122718.8333","3650468.5","1115334.333","122718.8333","122718.8333","122718.8333","122718.8333"
"882.076960743332/71.2328058510171","122718.8333","122718.8333","122718.8333","477890.5","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","897366"
"882.319745705593/68.5987988032313","122718.8333","122718.8333","4078640.333","2713071.5","122718.8333","122718.8333","7618907.5","122718.8333","2479422.667","4206659"
"882.731166311526/61.9155672552696","122718.8333","314758.5","122718.8333","122718.8333","122718.8333","4632628","122718.8333","122718.8333","122718.8333","122718.8333"
"882.75952393709/71.3823071144971","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","4157493.333"
"882.879132845611/81.5990207817917","3055561.5","122718.8333","2298316.5","122718.8333","1761295.5","657587","888047.5","1015157","1668590","1181529.333"
"883.072700834729/93.4653296018816","458207.3333","122718.8333","1478727","566086.6667","731654.6667","122718.8333","1896269","854673.3333","1038334","3666640.333"
"883.46056463975/55.5060618981091","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2620388","122718.8333"
"883.53066933991/42.4240928842011","883590.5","1038002.667","770122","818027.6667","836048.3333","783769","646618","664791","574699.3333","1036235"
"883.98545442103/60.0653100792786","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1042238.667","122718.8333"
"884.161762238532/68.0439302633017","3142764","2107950.5","2511626.5","1680407","4352363.333","6544424","19021298.33","1450376.667","3081842.5","122718.8333"
"884.465198758741/54.6113623661777","122718.8333","122718.8333","3254985","122718.8333","122718.8333","4553703","122718.8333","122718.8333","1707570","1490197"
"884.493496447196/58.6296263792994","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","6841478.667","548852.5","122718.8333"
"884.585304421882/29.6782102979253","25567012.67","21859230.67","21912663.33","22049315.67","21561012.33","24278069.67","24993207.67","25790042.67","25710140.67","26672308.67"
"884.595908024191/27.2954348095442","52286124.67","59077903","54475014.67","54441776","46611150.67","62117556.33","62806425","61681963.67","60134391","59149166"
"884.790021592182/67.7571647788084","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1015096","6920471.5","122718.8333","122718.8333","3913080.667"
"885.457851867716/54.5955626683962","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1252742.333","2502982","1133119.5","122718.8333","1542106"
"885.595781598298/28.0657970920053","27778050","31057950.67","28665091","28883955","26508361","32915961.67","31202490.33","31070492.67","30371230.67","34204345.33"
"886.324631245836/53.2856016515995","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2129812"
"886.597360654707/28.7497306159229","7406016","16228170.33","7500461","7354202","7314460.333","8667929","7473333.667","7670326","10305233","8376649"
"886.728458761398/61.2129065929198","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1342160","122718.8333","122718.8333","122718.8333","122718.8333"
"886.809968137326/69.3761694231749","122718.8333","122718.8333","5433650.5","122718.8333","122718.8333","122718.8333","7134361.667","2513798.5","5091826.667","3542984.5"
"887.455358561317/56.231706310692","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1862608.333","5084919.5","3143809","303965","122718.8333"
"887.554026738428/42.3539256123927","427595","3982245","378463","7629658","406671.6667","344118.5","672509.3333","1599849.5","235242","777742.6667"
"887.597123512289/29.9943885759161","932576.5","1264352","1168634","122718.8333","1123246.667","1187344.667","1130753.5","5931424.5","1238960.333","1554898.5"
"887.82779262315/67.7454995893171","122718.8333","5839507","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1947263","2063904","122718.8333"
